neo4j_id,label,name,identifier,new_id
39793,Biological_Process,defense response to fungus,GO:0050832,39793
39794,Biological_Process,glyoxylate catabolic process,GO:0009436,39794
39795,Biological_Process,glutamate reuptake,GO:0051935,39795
39796,Biological_Process,regulation of phosphatase activity,GO:0010921,39796
39797,Biological_Process,response to vitamin E,GO:0033197,39797
39798,Biological_Process,peptidyl-arginine methylation,GO:0018216,39798
39799,Biological_Process,negative regulation of chemotaxis,GO:0050922,39799
39800,Biological_Process,regulation of natural killer cell chemotaxis,GO:2000501,39800
39801,Biological_Process,regulation of phosphatidylcholine biosynthetic process,GO:2001245,39801
39802,Biological_Process,hemidesmosome assembly,GO:0031581,39802
39803,Biological_Process,positive regulation of corticosterone secretion,GO:2000854,39803
39804,Biological_Process,Fc receptor signaling pathway,GO:0038093,39804
39805,Biological_Process,purine ribonucleotide transport,GO:0015868,39805
39806,Biological_Process,negative regulation of receptor binding,GO:1900121,39806
39807,Biological_Process,proteasome assembly,GO:0043248,39807
39808,Biological_Process,cytokine biosynthetic process,GO:0042089,39808
39809,Biological_Process,lens morphogenesis in camera-type eye,GO:0002089,39809
39810,Biological_Process,response to caffeine,GO:0031000,39810
39811,Biological_Process,cation transmembrane transport,GO:0098655,39811
39812,Biological_Process,positive regulation of interleukin-10 production,GO:0032733,39812
39813,Biological_Process,regulation of apoptotic process involved in development,GO:1904748,39813
39814,Biological_Process,tachykinin receptor signaling pathway,GO:0007217,39814
39815,Biological_Process,proline biosynthetic process,GO:0006561,39815
39816,Biological_Process,histone H3-K4 methylation,GO:0051568,39816
39817,Biological_Process,regulation of mitotic spindle organization,GO:0060236,39817
39818,Biological_Process,negative regulation of serine-type peptidase activity,GO:1902572,39818
39819,Biological_Process,negative regulation of peptide hormone secretion,GO:0090278,39819
39820,Biological_Process,protein targeting to nucleus,GO:0044744,39820
39821,Biological_Process,cardiac myofibril assembly,GO:0055003,39821
39822,Biological_Process,negative regulation of transcription involved in G1/S transition of mitotic cell cycle,GO:0071930,39822
39823,Biological_Process,tongue development,GO:0043586,39823
39824,Biological_Process,ribosomal large subunit biogenesis,GO:0042273,39824
39825,Biological_Process,negative regulation of protein glycosylation,GO:0060051,39825
39826,Biological_Process,response to sterol depletion,GO:0006991,39826
39827,Biological_Process,diacylglycerol metabolic process,GO:0046339,39827
39828,Biological_Process,negative regulation of monooxygenase activity,GO:0032769,39828
39829,Biological_Process,regulation of alpha-beta T cell differentiation,GO:0046637,39829
39830,Biological_Process,mitochondrial calcium ion transport,GO:0006851,39830
39831,Biological_Process,neural fold formation,GO:0001842,39831
39832,Biological_Process,negative regulation of receptor recycling,GO:0001920,39832
39833,Biological_Process,pyrimidine nucleoside diphosphate biosynthetic process,GO:0009139,39833
39834,Biological_Process,regulation of endocannabinoid signaling pathway,GO:2000124,39834
39835,Biological_Process,"sulfide oxidation, using sulfide:quinone oxidoreductase",GO:0070221,39835
39836,Biological_Process,molting cycle,GO:0042303,39836
39837,Biological_Process,follicular dendritic cell differentiation,GO:0002268,39837
39838,Biological_Process,negative regulation of RNA splicing,GO:0033119,39838
39839,Biological_Process,positive regulation of type B pancreatic cell development,GO:2000078,39839
39840,Biological_Process,cation transport,GO:0006812,39840
39841,Biological_Process,protein modification by small protein removal,GO:0070646,39841
39842,Biological_Process,cell growth,GO:0016049,39842
39843,Biological_Process,regulation of protein monoubiquitination,GO:1902525,39843
39844,Biological_Process,nucleoside transport,GO:0015858,39844
39845,Biological_Process,neutral lipid catabolic process,GO:0046461,39845
39846,Biological_Process,establishment of epithelial cell polarity,GO:0090162,39846
39847,Biological_Process,action potential propagation,GO:0098870,39847
39848,Biological_Process,renal tubule development,GO:0061326,39848
39849,Biological_Process,regulation of peroxisome organization,GO:1900063,39849
39850,Biological_Process,negative regulation of calcium ion binding,GO:1901877,39850
39851,Biological_Process,mitotic G2/M transition checkpoint,GO:0044818,39851
39852,Biological_Process,dermatan sulfate metabolic process,GO:0030205,39852
39853,Biological_Process,tendon cell differentiation,GO:0035990,39853
39854,Biological_Process,hindlimb morphogenesis,GO:0035137,39854
39855,Biological_Process,cellular response to interleukin-4,GO:0071353,39855
39856,Biological_Process,dendrite extension,GO:0097484,39856
39857,Biological_Process,post-embryonic camera-type eye morphogenesis,GO:0048597,39857
39858,Biological_Process,basophil differentiation,GO:0030221,39858
39859,Biological_Process,negative regulation of leukocyte mediated cytotoxicity,GO:0001911,39859
39860,Biological_Process,immune response-regulating signaling pathway,GO:0002764,39860
39861,Biological_Process,regulation of hindgut contraction,GO:0043134,39861
39862,Biological_Process,negative regulation of myeloid cell differentiation,GO:0045638,39862
39863,Biological_Process,icosanoid secretion,GO:0032309,39863
39864,Biological_Process,helper T cell enhancement of adaptive immune response,GO:0035397,39864
39865,Biological_Process,ADP biosynthetic process,GO:0006172,39865
39866,Biological_Process,regulation of RIG-I signaling pathway,GO:0039535,39866
39867,Biological_Process,motor neuron migration,GO:0097475,39867
39868,Biological_Process,regulation of androgen secretion,GO:2000834,39868
39869,Biological_Process,positive regulation of cell proliferation by VEGF-activated platelet derived growth factor receptor signaling pathway,GO:0038091,39869
39870,Biological_Process,pronephric field specification,GO:0039003,39870
39871,Biological_Process,mitotic chromosome condensation,GO:0007076,39871
39872,Biological_Process,regulation of type III interferon production,GO:0034344,39872
39873,Biological_Process,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",GO:0000463,39873
39874,Biological_Process,negative regulation of purine nucleotide metabolic process,GO:1900543,39874
39875,Biological_Process,fasciculation of motor neuron axon,GO:0097156,39875
39876,Biological_Process,dermatan sulfate proteoglycan biosynthetic process,GO:0050651,39876
39877,Biological_Process,positive regulation of immune effector process,GO:0002699,39877
39878,Biological_Process,axial mesoderm development,GO:0048318,39878
39879,Biological_Process,positive regulation of isotype switching to IgG isotypes,GO:0048304,39879
39880,Biological_Process,negative regulation of protein import,GO:1904590,39880
39881,Biological_Process,cytoskeletal anchoring at plasma membrane,GO:0007016,39881
39882,Biological_Process,negative regulation of catabolic process,GO:0009895,39882
39883,Biological_Process,peroxisome organization,GO:0007031,39883
39884,Biological_Process,regulation of cytokine secretion,GO:0050707,39884
39885,Biological_Process,tRNA 3'-trailer cleavage,GO:0042779,39885
39886,Biological_Process,growth hormone receptor signaling pathway,GO:0060396,39886
39887,Biological_Process,meiotic metaphase plate congression,GO:0051311,39887
39888,Biological_Process,Bergmann glial cell differentiation,GO:0060020,39888
39889,Biological_Process,enteroendocrine cell differentiation,GO:0035883,39889
39890,Biological_Process,negative regulation of phosphatase activity,GO:0010923,39890
39891,Biological_Process,membrane repolarization during action potential,GO:0086011,39891
39892,Biological_Process,regulation of histone H4 acetylation,GO:0090239,39892
39893,Biological_Process,histone H3-K4 trimethylation,GO:0080182,39893
39894,Biological_Process,'de novo' pyrimidine nucleobase biosynthetic process,GO:0006207,39894
39895,Biological_Process,negative regulation of neurological system process,GO:0031645,39895
39896,Biological_Process,regulation of muscle hypertrophy,GO:0014743,39896
39897,Biological_Process,inositol trisphosphate metabolic process,GO:0032957,39897
39898,Biological_Process,regulation of leukocyte chemotaxis,GO:0002688,39898
39899,Biological_Process,glycine metabolic process,GO:0006544,39899
39900,Biological_Process,nucleoside salvage,GO:0043174,39900
39901,Biological_Process,positive regulation of apoptotic process,GO:0043065,39901
39902,Biological_Process,positive regulation of fibroblast growth factor receptor signaling pathway,GO:0045743,39902
39903,Biological_Process,mesenchymal stem cell maintenance involved in nephron morphogenesis,GO:0072038,39903
39904,Biological_Process,regulation of keratinocyte apoptotic process,GO:1902172,39904
39905,Biological_Process,leucine catabolic process,GO:0006552,39905
39906,Biological_Process,negative regulation of activated T cell proliferation,GO:0046007,39906
39907,Biological_Process,regulation of nervous system development,GO:0051960,39907
39908,Biological_Process,maintenance of lens transparency,GO:0036438,39908
39909,Biological_Process,negative regulation of cellular component organization,GO:0051129,39909
39910,Biological_Process,hair cell differentiation,GO:0035315,39910
39911,Biological_Process,RNA capping,GO:0036260,39911
39912,Biological_Process,negative regulation of natural killer cell chemotaxis,GO:2000502,39912
39913,Biological_Process,autonomic nervous system development,GO:0048483,39913
39914,Biological_Process,negative regulation of cyclase activity,GO:0031280,39914
39915,Biological_Process,sensory processing,GO:0050893,39915
39916,Biological_Process,positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway,GO:0051482,39916
39917,Biological_Process,regulation of nucleocytoplasmic transport,GO:0046822,39917
39918,Biological_Process,protein unfolding,GO:0043335,39918
39919,Biological_Process,growth plate cartilage chondrocyte growth,GO:0003430,39919
39920,Biological_Process,endosome localization,GO:0032439,39920
39921,Biological_Process,platelet activating factor biosynthetic process,GO:0006663,39921
39922,Biological_Process,platelet aggregation,GO:0070527,39922
39923,Biological_Process,regulation of B cell tolerance induction,GO:0002661,39923
39924,Biological_Process,cyanate catabolic process,GO:0009440,39924
39925,Biological_Process,mitochondrial translational termination,GO:0070126,39925
39926,Biological_Process,aspartate family amino acid metabolic process,GO:0009066,39926
39927,Biological_Process,establishment of RNA localization,GO:0051236,39927
39928,Biological_Process,phospholipase C-activating dopamine receptor signaling pathway,GO:0060158,39928
39929,Biological_Process,C21-steroid hormone biosynthetic process,GO:0006700,39929
39930,Biological_Process,homoserine metabolic process,GO:0009092,39930
39931,Biological_Process,cytokinesis,GO:0000910,39931
39932,Biological_Process,myotube differentiation involved in skeletal muscle regeneration,GO:0014908,39932
39933,Biological_Process,thiamine transport,GO:0015888,39933
39934,Biological_Process,corpora quadrigemina development,GO:0061378,39934
39935,Biological_Process,regulation of ligase activity,GO:0051340,39935
39936,Biological_Process,positive regulation of MAPK cascade,GO:0043410,39936
39937,Biological_Process,transcription initiation from RNA polymerase II promoter,GO:0006367,39937
39938,Biological_Process,negative regulation of spontaneous neurotransmitter secretion,GO:1904049,39938
39939,Biological_Process,nuclear mRNA surveillance of mRNA 3'-end processing,GO:0071031,39939
39940,Biological_Process,positive regulation of triglyceride lipase activity,GO:0061365,39940
39941,Biological_Process,positive regulation of leukocyte proliferation,GO:0070665,39941
39942,Biological_Process,positive regulation of deoxyribonuclease activity,GO:0032077,39942
39943,Biological_Process,DNA hypermethylation,GO:0044026,39943
39944,Biological_Process,regulation of coenzyme metabolic process,GO:0051196,39944
39945,Biological_Process,establishment of endothelial barrier,GO:0061028,39945
39946,Biological_Process,embryonic camera-type eye formation,GO:0060900,39946
39947,Biological_Process,regulation of immunological synapse formation,GO:2000520,39947
39948,Biological_Process,macromolecular complex remodeling,GO:0034367,39948
39949,Biological_Process,regulation of low-density lipoprotein particle clearance,GO:0010988,39949
39950,Biological_Process,follicle-stimulating hormone signaling pathway,GO:0042699,39950
39951,Biological_Process,"nuclear-transcribed mRNA catabolic process, deadenylation-independent decay",GO:0031086,39951
39952,Biological_Process,negative regulation of digestive system process,GO:0060457,39952
39953,Biological_Process,deoxyribonucleotide metabolic process,GO:0009262,39953
39954,Biological_Process,negative regulation of myeloid cell apoptotic process,GO:0033033,39954
39955,Biological_Process,growth of symbiont in host,GO:0044117,39955
39956,Biological_Process,proepicardium development,GO:0003342,39956
39957,Biological_Process,metanephric loop of Henle development,GO:0072236,39957
39958,Biological_Process,tryptophanyl-tRNA aminoacylation,GO:0006436,39958
39959,Biological_Process,"mitochondrial electron transport, cytochrome c to oxygen",GO:0006123,39959
39960,Biological_Process,regulation of exo-alpha-sialidase activity,GO:1903015,39960
39961,Biological_Process,entrainment of circadian clock,GO:0009649,39961
39962,Biological_Process,mitotic nuclear division,GO:0007067,39962
39963,Biological_Process,glycine decarboxylation via glycine cleavage system,GO:0019464,39963
39964,Biological_Process,response to fluoride,GO:1902617,39964
39965,Biological_Process,fatty acid biosynthetic process,GO:0006633,39965
39966,Biological_Process,atrioventricular canal development,GO:0036302,39966
39967,Biological_Process,neutrophil activation involved in immune response,GO:0002283,39967
39968,Biological_Process,activation of immune response,GO:0002253,39968
39969,Biological_Process,cellular response to cocaine,GO:0071314,39969
39970,Biological_Process,inner cell mass cell proliferation,GO:0001833,39970
39971,Biological_Process,apoptotic process involved in heart morphogenesis,GO:0003278,39971
39972,Biological_Process,regulation of mitotic nuclear division,GO:0007088,39972
39973,Biological_Process,cyclooxygenase pathway,GO:0019371,39973
39974,Biological_Process,oxygen homeostasis,GO:0032364,39974
39975,Biological_Process,forebrain neuron fate commitment,GO:0021877,39975
39976,Biological_Process,negative regulation of proteasomal ubiquitin-dependent protein catabolic process,GO:0032435,39976
39977,Biological_Process,positive regulation of hormone secretion,GO:0046887,39977
39978,Biological_Process,response to blue light,GO:0009637,39978
39979,Biological_Process,heart valve development,GO:0003170,39979
39980,Biological_Process,leukocyte mediated cytotoxicity,GO:0001909,39980
39981,Biological_Process,regulation of histone ubiquitination,GO:0033182,39981
39982,Biological_Process,protein maturation by iron-sulfur cluster transfer,GO:0097428,39982
39983,Biological_Process,dephosphorylation,GO:0016311,39983
39984,Biological_Process,negative regulation of leukocyte degranulation,GO:0043301,39984
39985,Biological_Process,negative regulation of megakaryocyte differentiation,GO:0045653,39985
39986,Biological_Process,production of molecular mediator of immune response,GO:0002440,39986
39987,Biological_Process,cell proliferation in hindbrain,GO:0021534,39987
39988,Biological_Process,negative regulation of multi-organism process,GO:0043901,39988
39989,Biological_Process,meiotic chromosome movement towards spindle pole,GO:0016344,39989
39990,Biological_Process,regulation of microtubule-based movement,GO:0060632,39990
39991,Biological_Process,cellular response to mercury ion,GO:0071288,39991
39992,Biological_Process,hatching,GO:0035188,39992
39993,Biological_Process,inflammatory response,GO:0006954,39993
39994,Biological_Process,D-gluconate metabolic process,GO:0019521,39994
39995,Biological_Process,memory,GO:0007613,39995
39996,Biological_Process,regulation of iron ion transport,GO:0034756,39996
39997,Biological_Process,neutrophil chemotaxis,GO:0030593,39997
39998,Biological_Process,establishment of pigment granule localization,GO:0051905,39998
39999,Biological_Process,tissue morphogenesis,GO:0048729,39999
40000,Biological_Process,protein localization to cytosolic proteasome complex,GO:1904327,40000
40001,Biological_Process,leukocyte adhesive activation,GO:0050902,40001
40002,Biological_Process,neural nucleus development,GO:0048857,40002
40003,Biological_Process,neutrophil mediated killing of fungus,GO:0070947,40003
40004,Biological_Process,cytotoxic T cell degranulation,GO:0043316,40004
40005,Biological_Process,carnitine biosynthetic process,GO:0045329,40005
40006,Biological_Process,peptidyl-glutamine methylation,GO:0018364,40006
40007,Biological_Process,negative regulation of cellular response to transforming growth factor beta stimulus,GO:1903845,40007
40008,Biological_Process,neurotrophin production,GO:0032898,40008
40009,Biological_Process,positive regulation of myeloid cell apoptotic process,GO:0033034,40009
40010,Biological_Process,regulation of glycogen catabolic process,GO:0005981,40010
40011,Biological_Process,regulation of response to interferon-gamma,GO:0060330,40011
40012,Biological_Process,regulation of cell migration involved in sprouting angiogenesis,GO:0090049,40012
40013,Biological_Process,fat pad development,GO:0060613,40013
40014,Biological_Process,positive regulation of carbohydrate metabolic process,GO:0045913,40014
40015,Biological_Process,intestine smooth muscle contraction,GO:0014827,40015
40016,Biological_Process,midbrain morphogenesis,GO:1904693,40016
40017,Biological_Process,reelin-mediated signaling pathway,GO:0038026,40017
40018,Biological_Process,regulation of TORC1 signaling,GO:1903432,40018
40019,Biological_Process,mitochondrion morphogenesis,GO:0070584,40019
40020,Biological_Process,microvillus assembly,GO:0030033,40020
40021,Biological_Process,telencephalon development,GO:0021537,40021
40022,Biological_Process,branching involved in labyrinthine layer morphogenesis,GO:0060670,40022
40023,Biological_Process,nicotinamide nucleotide metabolic process,GO:0046496,40023
40024,Biological_Process,protein localization to pre-autophagosomal structure,GO:0034497,40024
40025,Biological_Process,cerebellar cortex structural organization,GO:0021698,40025
40026,Biological_Process,pro-T cell differentiation,GO:0002572,40026
40027,Biological_Process,negative regulation of RNA polymerase II transcriptional preinitiation complex assembly,GO:0017055,40027
40028,Biological_Process,NADH regeneration,GO:0006735,40028
40029,Biological_Process,regulation of NF-kappaB import into nucleus,GO:0042345,40029
40030,Biological_Process,negative regulation of intestinal phytosterol absorption,GO:0010949,40030
40031,Biological_Process,spinal cord motor neuron migration,GO:0097476,40031
40032,Biological_Process,regulation by virus of viral protein levels in host cell,GO:0046719,40032
40033,Biological_Process,mucosal-associated lymphoid tissue development,GO:0048537,40033
40034,Biological_Process,detection of diacyl bacterial lipopeptide,GO:0042496,40034
40035,Biological_Process,positive regulation of cholesterol transport,GO:0032376,40035
40036,Biological_Process,folic acid metabolic process,GO:0046655,40036
40037,Biological_Process,nucleotide phosphorylation,GO:0046939,40037
40038,Biological_Process,olfactory bulb development,GO:0021772,40038
40039,Biological_Process,positive regulation of interferon-beta production,GO:0032728,40039
40040,Biological_Process,leukocyte homeostasis,GO:0001776,40040
40041,Biological_Process,regulation of platelet-derived growth factor receptor-beta signaling pathway,GO:2000586,40041
40042,Biological_Process,lung epithelial cell differentiation,GO:0060487,40042
40043,Biological_Process,monoubiquitinated protein deubiquitination,GO:0035520,40043
40044,Biological_Process,positive regulation of germinal center formation,GO:0002636,40044
40045,Biological_Process,negative regulation of transmembrane transport,GO:0034763,40045
40046,Biological_Process,C-terminal protein deglutamylation,GO:0035609,40046
40047,Biological_Process,positive regulation of response to oxidative stress,GO:1902884,40047
40048,Biological_Process,positive regulation of chromatin modification,GO:1903310,40048
40049,Biological_Process,regulation of protein localization to early endosome,GO:1902965,40049
40050,Biological_Process,response to salt stress,GO:0009651,40050
40051,Biological_Process,positive regulation of interleukin-4 production,GO:0032753,40051
40052,Biological_Process,negative regulation of intestinal absorption,GO:1904479,40052
40053,Biological_Process,cranial nerve morphogenesis,GO:0021602,40053
40054,Biological_Process,vacuolar transport,GO:0007034,40054
40055,Biological_Process,"positive regulation of mRNA splicing, via spliceosome",GO:0048026,40055
40056,Biological_Process,negative regulation of skeletal muscle satellite cell proliferation,GO:1902723,40056
40057,Biological_Process,negative regulation of mesenchymal cell proliferation,GO:0072201,40057
40058,Biological_Process,exocrine system development,GO:0035272,40058
40059,Biological_Process,female pregnancy,GO:0007565,40059
40060,Biological_Process,tubulin deacetylation,GO:0090042,40060
40061,Biological_Process,DNA ligation,GO:0006266,40061
40062,Biological_Process,somatic muscle development,GO:0007525,40062
40063,Biological_Process,interleukin-1 secretion,GO:0050701,40063
40064,Biological_Process,response to luteinizing hormone,GO:0034699,40064
40065,Biological_Process,potassium ion homeostasis,GO:0055075,40065
40066,Biological_Process,dopamine metabolic process,GO:0042417,40066
40067,Biological_Process,Clara cell differentiation,GO:0060486,40067
40068,Biological_Process,cytoplasmic mRNA processing body assembly,GO:0033962,40068
40069,Biological_Process,response to steroid hormone,GO:0048545,40069
40070,Biological_Process,negative regulation of nitric oxide metabolic process,GO:1904406,40070
40071,Biological_Process,oligopeptide transport,GO:0006857,40071
40072,Biological_Process,regulation of apoptotic process involved in outflow tract morphogenesis,GO:1902256,40072
40073,Biological_Process,interleukin-2 production,GO:0032623,40073
40074,Biological_Process,TOR signaling,GO:0031929,40074
40075,Biological_Process,NK T cell differentiation,GO:0001865,40075
40076,Biological_Process,inter-male aggressive behavior,GO:0002121,40076
40077,Biological_Process,Wnt receptor catabolic process,GO:0038018,40077
40078,Biological_Process,regulation of myeloid dendritic cell activation,GO:0030885,40078
40079,Biological_Process,positive regulation of gene silencing by miRNA,GO:2000637,40079
40080,Biological_Process,regulation of vasoconstriction,GO:0019229,40080
40081,Biological_Process,establishment of meiotic spindle localization,GO:0051295,40081
40082,Biological_Process,regulation of anoikis,GO:2000209,40082
40083,Biological_Process,modulation of synaptic transmission,GO:0050804,40083
40084,Biological_Process,acrosome assembly,GO:0001675,40084
40085,Biological_Process,attachment of mitotic spindle microtubules to kinetochore,GO:0051315,40085
40086,Biological_Process,apical constriction,GO:0003383,40086
40087,Biological_Process,positive regulation of renin secretion into blood stream,GO:1900135,40087
40088,Biological_Process,positive regulation of dendritic cell chemotaxis,GO:2000510,40088
40089,Biological_Process,siRNA loading onto RISC involved in RNA interference,GO:0035087,40089
40090,Biological_Process,uroporphyrinogen III metabolic process,GO:0046502,40090
40091,Biological_Process,regulation of branch elongation involved in ureteric bud branching,GO:0072095,40091
40092,Biological_Process,RNA polyadenylation,GO:0043631,40092
40093,Biological_Process,amide biosynthetic process,GO:0043604,40093
40094,Biological_Process,positive regulation of translational initiation in response to starvation,GO:0071264,40094
40095,Biological_Process,negative regulation of phosphatidylinositol biosynthetic process,GO:0010512,40095
40096,Biological_Process,positive regulation of myeloid dendritic cell activation,GO:0030887,40096
40097,Biological_Process,coenzyme transport,GO:0051182,40097
40098,Biological_Process,glycine betaine biosynthetic process,GO:0031456,40098
40099,Biological_Process,intra-Golgi vesicle-mediated transport,GO:0006891,40099
40100,Biological_Process,histone H4 acetylation,GO:0043967,40100
40101,Biological_Process,positive regulation of glucose transport,GO:0010828,40101
40102,Biological_Process,negative regulation of mitotic nuclear division,GO:0045839,40102
40103,Biological_Process,protein K6-linked deubiquitination,GO:0044313,40103
40104,Biological_Process,male genitalia development,GO:0030539,40104
40105,Biological_Process,positive regulation of interleukin-1 beta secretion,GO:0050718,40105
40106,Biological_Process,stem cell division,GO:0017145,40106
40107,Biological_Process,mitochondrial genome maintenance,GO:0000002,40107
40108,Biological_Process,epithelial cell apoptotic process,GO:1904019,40108
40109,Biological_Process,CVT pathway,GO:0032258,40109
40110,Biological_Process,positive regulation of autophagosome maturation,GO:1901098,40110
40111,Biological_Process,Golgi calcium ion transport,GO:0032472,40111
40112,Biological_Process,regulation of cellular catabolic process,GO:0031329,40112
40113,Biological_Process,nucleoside phosphate metabolic process,GO:0006753,40113
40114,Biological_Process,regulation of stem cell division,GO:2000035,40114
40115,Biological_Process,lung development,GO:0030324,40115
40116,Biological_Process,protein localization to extracellular region,GO:0071692,40116
40117,Biological_Process,negative regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process,GO:2000059,40117
40118,Biological_Process,heat generation,GO:0031649,40118
40119,Biological_Process,negative regulation of actin nucleation,GO:0051126,40119
40120,Biological_Process,observational learning,GO:0098597,40120
40121,Biological_Process,cell proliferation involved in outflow tract morphogenesis,GO:0061325,40121
40122,Biological_Process,auditory behavior,GO:0031223,40122
40123,Biological_Process,organelle disassembly,GO:1903008,40123
40124,Biological_Process,mesodermal cell differentiation,GO:0048333,40124
40125,Biological_Process,nuclear envelope organization,GO:0006998,40125
40126,Biological_Process,cell projection assembly,GO:0030031,40126
40127,Biological_Process,cardioblast differentiation,GO:0010002,40127
40128,Biological_Process,negative regulation of keratinocyte differentiation,GO:0045617,40128
40129,Biological_Process,ncRNA processing,GO:0034470,40129
40130,Biological_Process,positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress,GO:1990440,40130
40131,Biological_Process,histone modification,GO:0016570,40131
40132,Biological_Process,glucose transmembrane transport,GO:1904659,40132
40133,Biological_Process,positive regulation of dense core granule biogenesis,GO:2000707,40133
40134,Biological_Process,hypotonic response,GO:0006971,40134
40135,Biological_Process,cellular response to nicotine,GO:0071316,40135
40136,Biological_Process,regulation of skeletal muscle contraction by regulation of release of sequestered calcium ion,GO:0014809,40136
40137,Biological_Process,regulation of endothelial cell chemotaxis,GO:2001026,40137
40138,Biological_Process,response to methyl methanesulfonate,GO:0072702,40138
40139,Biological_Process,organelle fusion,GO:0048284,40139
40140,Biological_Process,immunoglobulin production,GO:0002377,40140
40141,Biological_Process,mesenchymal to epithelial transition,GO:0060231,40141
40142,Biological_Process,reduction of food intake in response to dietary excess,GO:0002023,40142
40143,Biological_Process,ureteric bud invasion,GO:0072092,40143
40144,Biological_Process,response to light intensity,GO:0009642,40144
40145,Biological_Process,positive regulation of telomere capping,GO:1904355,40145
40146,Biological_Process,G-protein coupled receptor signaling pathway coupled to cGMP nucleotide second messenger,GO:0007199,40146
40147,Biological_Process,positive regulation of hydrolase activity,GO:0051345,40147
40148,Biological_Process,pexophagy,GO:0030242,40148
40149,Biological_Process,thymus development,GO:0048538,40149
40150,Biological_Process,regulation of T cell differentiation in thymus,GO:0033081,40150
40151,Biological_Process,vitamin D receptor signaling pathway,GO:0070561,40151
40152,Biological_Process,negative regulation of muscle cell apoptotic process,GO:0010656,40152
40153,Biological_Process,detection of external stimulus,GO:0009581,40153
40154,Biological_Process,canonical Wnt signaling pathway involved in metanephric kidney development,GO:0061290,40154
40155,Biological_Process,protein insertion into mitochondrial membrane involved in apoptotic signaling pathway,GO:0001844,40155
40156,Biological_Process,connective tissue development,GO:0061448,40156
40157,Biological_Process,molecular hydrogen transport,GO:0015993,40157
40158,Biological_Process,positive regulation of anion transport,GO:1903793,40158
40159,Biological_Process,neuromuscular process controlling balance,GO:0050885,40159
40160,Biological_Process,neuron projection development,GO:0031175,40160
40161,Biological_Process,cellular alcohol biosynthetic process,GO:0044108,40161
40162,Biological_Process,urinary tract smooth muscle contraction,GO:0014848,40162
40163,Biological_Process,cellular lipid biosynthetic process,GO:0097384,40163
40164,Biological_Process,dephosphorylation of RNA polymerase II C-terminal domain,GO:0070940,40164
40165,Biological_Process,regulation of catecholamine metabolic process,GO:0042069,40165
40166,Biological_Process,calcium activated galactosylceramide scrambling,GO:0061591,40166
40167,Biological_Process,regulation of mesodermal cell fate specification,GO:0042661,40167
40168,Biological_Process,regulation of epithelial cell differentiation,GO:0030856,40168
40169,Biological_Process,negative regulation of DNA endoreduplication,GO:0032876,40169
40170,Biological_Process,regulation of response to tumor cell,GO:0002834,40170
40171,Biological_Process,histamine biosynthetic process,GO:0001694,40171
40172,Biological_Process,ATP-dependent chromatin remodeling,GO:0043044,40172
40173,Biological_Process,adiponectin-activated signaling pathway,GO:0033211,40173
40174,Biological_Process,"endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",GO:0000461,40174
40175,Biological_Process,muscle contraction,GO:0006936,40175
40176,Biological_Process,cofactor biosynthetic process,GO:0051188,40176
40177,Biological_Process,regulation of exocyst localization,GO:0060178,40177
40178,Biological_Process,heterotypic cell-cell adhesion,GO:0034113,40178
40179,Biological_Process,blood vessel lumenization,GO:0072554,40179
40180,Biological_Process,bone remodeling,GO:0046849,40180
40181,Biological_Process,intermediate filament organization,GO:0045109,40181
40182,Biological_Process,establishment of protein localization to organelle,GO:0072594,40182
40183,Biological_Process,"negative regulation of translation, ncRNA-mediated",GO:0040033,40183
40184,Biological_Process,7-methylguanosine RNA capping,GO:0009452,40184
40185,Biological_Process,"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",GO:0006977,40185
40186,Biological_Process,prostate gland stromal morphogenesis,GO:0060741,40186
40187,Biological_Process,cardiac vascular smooth muscle cell differentiation,GO:0060947,40187
40188,Biological_Process,positive regulation of dendritic cell differentiation,GO:2001200,40188
40189,Biological_Process,modulation of molecular function in other organism,GO:0044359,40189
40190,Biological_Process,regulation of neuron maturation,GO:0014041,40190
40191,Biological_Process,long-term synaptic potentiation,GO:0060291,40191
40192,Biological_Process,organelle assembly,GO:0070925,40192
40193,Biological_Process,plasma lipoprotein particle organization,GO:0071827,40193
40194,Biological_Process,cellular monovalent inorganic cation homeostasis,GO:0030004,40194
40195,Biological_Process,protein heterooligomerization,GO:0051291,40195
40196,Biological_Process,indolalkylamine metabolic process,GO:0006586,40196
40197,Biological_Process,negative regulation of neuron differentiation,GO:0045665,40197
40198,Biological_Process,regulation of endopeptidase activity,GO:0052548,40198
40199,Biological_Process,SA node cell to atrial cardiac muscle cell signalling,GO:0086018,40199
40200,Biological_Process,negative regulation of inclusion body assembly,GO:0090084,40200
40201,Biological_Process,glutathione derivative metabolic process,GO:1901685,40201
40202,Biological_Process,regulation of interleukin-1 secretion,GO:0050704,40202
40203,Biological_Process,positive regulation of cyclic nucleotide catabolic process,GO:0030807,40203
